998,705
1011,663
1036,633
1024,645
1021,551
1005,583
991,570
991,607
980,671
974,707
980,714
975,784
976,768
1008,824
1029,747
1039,733
1034,675
1027,691
1034,681
1047,660
1040,624
1017,675
999,651
995,700
1018,704
999,707
1007,697
1018,664
1044,662
1051,652
1052,679
1046,638
1064,642
1044,668
1000,634
982,601
976,656
963,584
951,533
956,509
965,481
1002,524
1001,531
1024,495
997,634
971,882
925,1048
934,1070
911,1070
907,1070
872,1070
919,1070
932,905
941,778
901,713
890,679
791,655
650,676
485,650
331,624
173,568
23,559
10,485
10,473
10,433
10,452
10,540
10,557
10,604
10,687
10,720
10,699
10,737
10,659
10,653
10,624
10,640
10,606
10,613
10,520
10,484
10,479
10,431
10,380
10,399
10,415
10,502
10,570
10,573
10,569
10,603
10,541
10,561
10,548
10,480
10,499
10,521
10,457
10,508
10,423
10,417
10,414
10,414
10,414
10,461
10,477
10,510
52,458
89,505
127,537
126,578
159,546
179,545
209,593
222,673
269,671
322,675
362,650
421,677
493,681
548,654
622,646
677,638
745,606
816,581
883,561
937,556
984,614
1019,604
1058,616
1099,597
1165,635
1217,651
1283,650
1367,637
1428,698
1496,743
1536,801
1573,803
1600,831
1628,871
1647,881
1672,882
1702,849
1743,837
1770,848
1818,922
1860,893
1905,895
1910,869
1910,893
1910,936
1910,968
1910,876
1910,909
1910,949
1910,942
1910,993
1910,1019
1910,1026
1910,1070
1910,1070
1910,1025
1892,999
1855,994
1821,913
1790,867
1746,817
1722,774
1686,789
1679,798
1675,712
1639,712
1600,708
1567,741
1510,776
1456,755
1400,723
1325,722
1288,735
1216,740
1156,719
1105,674
1048,660
988,697
950,691
872,630
835,601
786,583
750,612
704,593
643,545
585,531
549,553
493,546
449,575
413,508
370,484
333,505
279,500
237,478
198,506
156,478
101,523
64,578
36,580
11,623
10,649
10,667
10,646
10,596
10,541
10,539
10,484
10,468
10,422
10,460
10,473
10,516
10,478
10,525
10,506
10,504
10,415
10,404
10,410
10,427
10,429
40,448
80,391
109,506
160,529
196,571
220,587
252,583
306,607
370,676
463,676
547,693
620,684
697,669
796,679
861,696
916,676
944,621
980,566
1025,582
1065,602
1088,599
1114,638
1143,691
1181,749
1216,834
1256,851
1322,869
1389,879
1437,839
1493,874
1544,897
1633,914
1683,883
1720,925
1733,933
1768,968
1803,989
1820,969
1813,976
1839,1042
1861,1040
1887,1045
1910,1048
1910,1022
1910,1008
1910,1020
1910,971
1910,983
1910,996
1910,1000
1910,991
1910,997
1910,963
1892,1004
1890,997
1861,1001
1841,1002
1848,1010
1801,1022
1777,1019
1764,989
1739,941
1700,952
1653,936
1608,971
1588,945
1557,966
1499,888
1448,920
1423,882
1387,861
1328,773
1264,803
1196,776
1157,865
1099,861
1030,878
979,864
924,828
878,765
829,738
773,691
718,672
673,615
618,579
555,617
518,591
464,558
413,527
375,487
326,524
269,558
241,541
183,605
147,624
98,648
43,667
25,656
10,664
10,682
10,706
10,730
10,732
10,718
10,697
10,641
10,663
10,615
10,599
10,592
10,614
10,608
10,639
10,631
10,609
10,614
10,615
10,547
10,601
10,599
10,633
29,646
77,665
116,665
169,679
230,678
278,687
334,591
419,609
459,580
512,614
559,628
611,587
675,622
725,686
755,688
814,720
878,733
931,797
996,811
1074,789
1132,786
1185,842
1211,878
1259,828
1329,816
1355,864
1371,852
1409,906
1456,888
1523,921
1542,975
1566,949
1631,942
1681,942
1689,880
1727,820
1746,735
1790,718
1821,784
1837,805
1865,914
1906,982
1910,1037
1910,1070
1910,1070
1910,1070
1910,1065
1910,956
1910,924
1910,900
1910,893
1910,890
1910,858
1900,846
1899,885
1900,894
1876,889
1843,882
1807,893
1787,892
1774,874
1755,859
1708,867
1691,924
1666,919
1632,899
1584,867
1517,848
1469,852
1405,806
1340,758
1288,764
1208,776
1146,750
1094,721
1022,679
987,680
929,634
863,571
834,537
794,578
766,567
719,614
667,606
617,581
592,573
527,579
477,556
389,584
327,557
268,507
218,508
151,563
109,571
44,572
34,609
10,574
10,605
10,621
10,615
10,578
10,558
10,552
10,584
10,568
10,592
10,557
10,560
10,604
10,576
10,513
10,521
10,495
10,494
10,518
10,513
10,542
10,568
10,582
12,581
45,558
61,509
95,491
156,465
217,483
280,507
348,539
426,557
508,521
587,521
629,510
664,538
702,514
749,509
803,530
843,579
904,590
964,636
1039,621
1114,667
1166,705
1218,708
1278,709
1301,736
1345,685
1384,673
1421,629
1470,676
1518,741
1594,833
1659,848
1719,908
1751,949
1756,1008
1780,975
1807,934
1806,910
1840,952
1839,1002
1865,976
1908,938
1910,962
1910,998
1910,984
1910,942
1910,868
1910,859
1910,919
1910,882
1910,860
1910,795
1910,820
1910,846
1910,908
1910,818
1910,819
1879,816
1869,897
1823,959
1815,961
1783,914
1736,967
1682,957
1648,947
1592,935
1570,845
1513,778
1467,771
1428,741
1389,753
1335,702
1277,628
1229,594
1187,628
1119,662
1051,754
994,848
966,977
921,1070
871,1070
842,1070
840,1070
839,1070
829,1070
823,1070
841,1070
832,1070
835,1070
827,1070
847,1070
835,1070
786,1070
720,1070
692,1070
664,1070
646,1070
600,1070
585,1070
589,1070
624,1070
651,1070
663,1070
664,1070
690,1070
706,1070
712,1070
714,1070
710,1070
685,1070
673,1070
654,1070
653,1070
673,1070
648,1070
656,1070
649,1070
665,1070
658,1070
671,1070
654,1070
676,1070
704,1070
758,1070
797,1070
839,1070
866,1070
924,1070
963,1070
963,1070
967,1070
960,1070
981,1070
1010,1070
1059,1070
1109,1070
1174,1070
1253,1070
1327,1070
1370,1070
1385,1070
1389,1070
1411,1070
1442,981
1464,863
1506,699
1559,569
1639,502
1682,452
1703,368
1703,243
1690,179
1675,113
1659,17
1645,10
1643,10
1653,10
1649,10
1655,10
1659,10
1703,24
1737,71
1762,159
1793,240
1817,292
1871,374
1884,434
1818,501
1749,539
1695,565
1642,547
1614,555
1488,508
1380,465
1335,325
1276,209
1212,37
1132,10
1051,10
1021,10
1027,10
1017,10
1021,10
1039,10
1051,10
1080,10
1111,10
1124,10
1121,10
1120,10
1091,10
1090,10
1069,10
1055,10
1045,10
1044,10
1052,10
1102,10
1129,10
1156,10
1202,10
1226,10
1261,161
1263,365
1227,544
1209,763
1194,874
1175,994
1176,1070
1175,1070
1177,1070
1191,1070
1207,1070
1226,1070
1200,1070
1177,1070
1148,1070
1127,1070
1107,1070
1083,1070
1050,1070
1050,1070
1052,1070
1069,1070
1067,1070
1060,1070
1052,1070
1048,1070
1052,1070
1057,1070
1041,1070
1050,1070
1041,1070
1045,1070
1037,1070
1030,1070
1009,1070
1005,1070
975,1070
988,1070
976,1070
968,1070
948,1070
939,1070
925,1070
925,1070
905,1070
889,1070
881,1070
878,1070
873,1070
853,1070
842,1070
827,1070
813,1070
809,1070
825,1070
833,1070
859,1070
879,1070
897,1070
881,1070
839,1070
793,1070
741,1070
699,1070
637,1070
589,1070
554,1070
535,1070
482,1070
428,1070
404,1070
474,1070
568,1070
672,1070
786,1070
918,1070
1043,1070
1162,1070
1209,1070
1239,1070
1278,1070
1319,1070
1343,1070
1411,1070
1426,1070
1456,1070
1457,1070
1471,1070
1479,1070
1516,1070
1511,1070
1504,1070
1488,1070
1481,1070
1466,1070
1457,1070
1425,1070
1424,1070
1417,1070
1417,1070
1440,1070
1461,1070
1450,1070
1459,1070
1444,1070
1457,1070
1461,1070
1438,1070
1420,1070
1430,1070
1429,1070
1439,1070
1381,1070
1216,1070
1035,1070
850,1070
665,1070
486,1070
296,1070
168,1070
137,1070
136,1070
134,1070
142,1070
162,1070
333,1070
537,1070
748,1070
960,1070
1176,1070
1372,1070
1575,1070
1630,1070
1645,1070
1710,1070
1785,1070
1850,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1025
1910,902
1910,851
1910,831
1910,852
1910,891
1910,924
1910,942
1910,952
1910,921
1910,935
1910,1013
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1910,1070
1872,1070
1857,1070
1841,1070
1813,1070
1812,1070
1807,1070
1812,1070
1796,1070
1788,1070
1792,1070
1799,1070
1778,1070
1733,1070
1698,1070
1687,1070
1648,1070
1617,1070
1568,1070
1542,1070
1529,1070
1512,1070
1493,1070
1491,1070
1498,1070
1521,1070
1538,1070
1558,1070
1569,1070
1548,1070
1490,1070
1414,1070
1326,1070
1226,1070
1115,1070
1017,1070
936,1070
877,1070
853,1070
834,1070
820,1070
848,1070
886,1070
914,1070
935,1070
948,1070
961,1070
977,1070
974,1070
948,1070
937,1070
933,1070
933,1070
952,1070
965,1070
955,1070
964,1070
966,1070
985,1070
998,1070
991,1070
997,1070
1018,1070
1018,1070
1021,1070
992,1070
971,1070
947,1070
894,1070
853,1070
821,1070
783,1070
771,1070
725,1070
681,1070
641,1070
622,1070
624,1070
629,1070
611,1070
631,1070
643,1070
677,1070
711,1070
725,1070
752,1070
782,1070
802,1070
832,1070
868,1070
873,1070
875,1070
895,1070
909,1070
907,1070
909,1070
880,1070
852,1070
855,1070
829,1070
808,1070
816,1070
808,1070
839,1070
858,1070
872,1070
892,1070
937,1070
962,1070
999,1070
1009,1070
1030,1070
1038,1070
1049,1070
1047,1070
1056,1070
1062,1070
1082,1070
1095,1070
1117,1070
1136,1070
1162,1070
1129,1070
1108,1070
1066,1070
1061,1070
1045,1070
1035,1070
1005,1070
1037,1070
1036,1070
1055,1070
1044,1070
1012,1070
980,1070
974,1070
952,1070
943,1070
937,1070
952,1070
1008,1070
1048,1070
1073,1070
1095,1070
1111,1070
1120,1070
1129,1070
1103,1070
1073,1070
1065,1070
1060,1070
1055,1070
1059,1070
1034,1070
1026,1070
1076,1070
1057,1070
1023,1070
1015,1070
1012,1070
1029,1070
1030,1070
961,1070
937,1070
914,1070
901,1070
869,1070
822,1070
778,1070
775,1070
779,1070
797,1070
794,1070
783,1070
809,1070
812,1070
807,1070
818,1070
817,1070
808,1070
827,1070
840,1070
871,1070
901,1070
926,1070
955,1070
1000,1070
1027,1070
1028,1070
1034,1070
1051,1070
1065,1070
1066,1070
1048,1070
1039,1070
1040,1070
1051,1070
1057,1070
1043,1070
1044,1070
1053,1070
1060,1070
1092,1070
1118,1070
1116,1070
1125,1070
1136,1070
1159,1070
1175,1070
1146,1070
1123,1070
1123,1070
1128,1070
1137,1070
1132,1070
1134,1070
1153,1070
1154,1070
1156,1070
1149,1070
1139,1070
1116,1070
1094,1070
1089,1070
1080,1070
1061,1070
1057,1070
1059,1070
1078,1070
1107,1070
1078,1070
1060,1070
1066,1070
1074,1070
1070,1070
1068,1070
1057,1070
1076,1070
1101,1070
1091,1070
1061,1070
1051,1070
1034,1070
1015,1070
1008,1070
994,1070
993,1070
1006,1070
1014,1070
1012,1070
1001,1070
1007,1070
1004,1070
998,1070
1002,1070
984,1070
982,1070
1013,1070
984,1070
986,1070
983,1070
972,1070
953,1070
945,1070
916,1070
928,1070
930,1070
942,1070
963,1070
965,1070
977,1070
973,1070
969,1070
939,1070
905,1070
871,1070
885,1070
884,1070
889,1070
903,1070
917,1070
933,1070
950,1070
944,1070
947,1070
964,1070
980,1070
1016,1070
1052,1070
1069,1070
1086,1070
1076,1070
1049,1070
1013,1070
976,1070
965,1070
942,1070
920,1070
908,1070
920,1070
932,1070
936,1070
911,1070
898,1070
914,1070
913,1070
917,1070
915,1070
910,1070
928,1070
947,1070
947,1070
952,1070
948,1070
941,1070
941,1070
905,1070
889,1070
872,1070
873,1070
865,1070
880,1070
890,1070
918,1070
914,1070
910,1070
890,1070
853,1070
805,1070
749,1070
709,1070
699,1070
661,1070
637,1070
638,1070
637,1070
640,1070
643,1070
651,1070
691,1070
746,1070
753,1070
780,1070
816,1070
839,1070
835,1070
856,1070
854,1070
866,1070
881,1070
892,1070
895,1070
928,1070
907,1070
882,1070
876,1070
864,1070
850,1070
832,1070
789,1070
789,1070
792,1070
793,1070
788,1070
787,1070
766,1070
770,1070
761,1070
773,1070
800,1070
811,1070
853,1070
887,1070
919,1070
951,1070
963,1070
978,1070
998,1070
965,1070
974,1070
974,1070
972,1070
977,1070
966,1070
958,1070
970,1070
998,1070
1029,1070
1044,1070
1063,1070
1080,1070
1089,1070
1096,1070
1103,1070
1078,1070
1085,1070
1070,1070
1053,1070
1036,1070
1026,1070
951,1070
908,1070
843,1070
795,1070
739,1070
704,1070
679,1070
706,1070
699,1070
700,1070
711,1070
751,1070
802,1070
842,1070
865,1070
891,1070
903,1070
926,1070
928,1070
907,1070
870,1070
830,1070
810,1070
817,1070
754,1070
708,1070
702,1070
742,1070
799,1070
853,1070
894,1070
979,1026
1023,848
1057,690
1067,637
1087,618
1117,694
1147,698
1204,848
1299,1070
1383,1070
1435,1070
1469,1070
1511,1070
1562,1070
1597,1070
1635,1070
1666,1070
1746,1070
1835,1070
1894,1070
1910,1070
1910,1070
1910,1070
1910,1042
1910,960
1910,875
1910,771
1910,716
1910,677
1910,570
1910,451
1910,366
1910,283
1910,270
1910,173
1910,81
1910,111
1910,118
1910,137
1910,183
1910,180
1910,170
1910,215
1910,213
1910,210
1910,150
1910,92
1910,63
1910,65
1910,24
1910,47
1910,80
1910,229
1910,338
1910,462
1910,547
1910,536
1910,502
1910,520
1910,490
1910,495
1805,482
1684,502
1633,655
1588,775
1546,814
1505,907
1452,934
1393,916
1352,938
1291,903
1246,878
1250,912
1387,787
1547,672
1738,576
1910,471
1910,396
1910,291
1910,115
1910,23
1910,10
1910,10
1910,10
1910,10
1910,10
1910,10
1910,10
1910,10
1910,10
1910,10
1910,10
1910,197
1910,468
1910,734
1665,952
1397,1070
1136,1070
936,1070
842,1070
825,1070
803,1070
795,1070
814,1070
850,1070
902,1070
936,1070
985,1070
1039,1070
1026,1070
1009,1070
937,1070
863,1070
822,1070
777,1070
723,1070
723,1070
707,1070
776,1070
889,1070
972,1070
1077,1070
1162,1070
1266,1070
1350,1070
1293,1070
1179,1070
1067,1070
924,1070
813,1070
698,1070
604,1070
650,1070
713,1070
777,1070
865,1070
944,1070
1005,1070
1075,1070
1078,1070
1099,1070
1139,1070
1154,1070
1190,1070
1222,1070
1251,1070
1283,1070
1303,1070
1317,1070
1316,1070
1296,1070
1287,1070
1266,1070
1290,1070
1339,1070
1375,1070
1448,1070
1561,1070
1645,1070
1740,1070
1769,1070
1768,1070
1766,1070
1733,1070
1617,1070
1528,1070
1438,1070
1360,1070
1264,1070
1220,1070
1172,1070
1178,1070
1178,1070
1195,1070
1199,1070
1248,1070
1289,1070
1328,1070
1354,1070
1363,1070
1354,1070
1381,1070
1388,1070
1372,1070
1372,1070
1393,1070
1405,1070
1425,1070
1425,1070
1418,1070
1430,1070
1452,1070
1464,1070
1530,1070
1567,1070
1615,1070
1623,1070
1613,1070
1594,1070
1569,1070
1509,1070
1470,1070
1426,1070
1435,1070
1415,1070
1413,1070
1436,1070
1461,1070
1470,1070
1484,1070
1468,1070
1460,1070
1449,1070
1390,1070
1278,1070
1139,1070
1002,1070
887,1070
781,1070
652,1070
547,1070
524,1070
523,1070
605,1070
645,1070
702,1070
790,1070
866,1070
927,1070
1012,1070
1015,1070
1045,1070
1058,1070
1083,1070
1086,1070
1078,1070
1065,1070
1054,1070
1045,923
1027,622
1004,483
1016,317
1017,200
1041,98
1051,38
1038,11
1021,68
972,47
912,159
869,199
796,288
744,371
710,425
709,404
683,465
678,442
680,484
693,478
707,514
742,557
765,584
828,609
854,679
883,685
859,757
850,859
771,877
729,966
681,1032
633,1070
589,1070
581,1070
538,1070
555,1070
551,1070
559,1070
562,1070
554,1070
576,1070
603,1070
602,1070
603,1070
574,1070
588,1070
604,1070
608,1070
629,1070
678,1070
722,1070
782,1055
800,925
807,850
789,665
769,560
752,462
723,483
697,443
702,462
693,481
735,521
752,524
786,547
805,547
819,594
838,614
868,641
853,712
861,762
862,793
880,806
899,817
927,752
952,727
978,734
1000,681
1008,648
1006,591
1003,609
1009,665
1024,676
1052,605
1068,640
1073,629
1062,675
1067,644
1056,582
1038,588
1015,645
988,623
990,625
1004,579
990,584
994,642
987,622
973,608
977,594
970,589
964,656
969,638
951,644
946,630
932,580
924,592
919,589
908,559
918,594
932,575
936,578
964,629
979,625
988,624
1036,633
1060,642
1080,675
1100,691
1122,678
1134,711
1138,749
1138,730
1134,673
1138,628
1138,613
1145,635
1174,635
1194,634
1173,629
1168,661
1157,684
1170,717
1159,697
1129,657
1129,660
1108,719
1081,749
1062,754
1022,724
992,737
965,738
935,684
946,633
885,594
766,594
656,633
541,644
440,632
329,637
202,655
101,653
37,633
10,577
10,533
10,562
10,589
10,549
10,568
10,568
10,592
10,578
10,583
10,566
10,622
10,639
10,652
60,665
178,721
282,737
395,775
484,775
586,766
656,795
725,795
772,783
855,762
908,791
961,800
986,837
993,812
977,815
988,770
968,761
944,695
938,677
935,651
923,677
920,712
917,830
880,803
753,814
622,814
450,814
321,751
205,760
46,702
10,712
10,762
10,754
158,709
286,779
407,746
549,736
675,759
796,715
883,684
889,741
866,724
865,717
868,709
837,719
761,730
652,814
581,812
503,774
428,734
361,722
349,708
385,684
438,658
450,651
515,667
544,688
602,665
635,690
654,773
672,753
721,782
736,797
786,852
798,946
820,995
833,950
861,974
861,954
867,961
875,937
874,928
877,925
890,911
865,905
877,966
885,936
863,898
873,821
872,772
877,774
897,753
895,655
911,711
924,749
910,750
918,715
929,722
931,810
938,866
924,821
909,844
920,880
919,913
892,962
906,900
895,921
903,1020
930,1070
917,1070
910,1070
918,1070
897,1070
885,1070
881,1070
866,1070
882,1070
892,1070
919,1070
944,1070
950,1070
967,1070
980,1070
958,1070
960,1070
936,1070
926,1070
943,1070
924,1070
920,1070
927,1050
899,1042
906,1038
909,993
925,900
930,909
943,839
969,821
993,764
1004,730
1002,750
991,800
993,793
992,826
982,824
974,808
959,897
945,891
945,940
963,997
934,984
922,1014
865,1063
753,1001
671,936
544,882
408,834
307,798
174,773
125,739
125,735
104,709
94,727
97,723
98,686
194,640
326,603
476,621
632,695
795,677
948,712
1099,791
1182,917
1119,989
975,951
834,927
685,850
540,816
390,770
248,655
194,583
223,555
352,571
549,638
734,703
938,822
1132,902
1311,946
1491,1070
1548,1056
1550,1070
1547,1060
1525,1043
1466,992
1426,1041
1368,1007
1348,1028
1304,979
1302,945
1354,925
1471,948
1560,907
1656,897
1722,859
1829,876
1898,924
1910,896
1910,902
1910,913
1910,870
1910,897
1910,835
1910,816
1910,778
1910,783
1910,780
1910,794
1910,774
1910,815
1910,850
1910,853
1910,815
1910,787
1910,825
1910,875
1910,861
1910,822
1910,828
1910,818
1910,822
1910,819
1890,758
1899,756
1887,768
1864,794
1862,779
1842,790
1791,761
1756,751
1723,795
1670,821
1624,865
1564,878
1495,918
1390,893
1162,913
949,841
726,774
490,697
270,688
91,568
10,536
10,541
10,523
10,481
10,466
10,481
10,552
10,574
10,566
10,583
10,657
10,620
10,615
10,584
10,576
10,533
10,495
10,443
10,443
10,393
10,384
10,421
10,449
10,482
10,488
10,490
10,521
10,523
10,486
10,456
10,474
10,493
10,530
10,550
10,523
10,545
10,569
10,520
10,467
10,432
10,423
10,449
10,480
10,448
10,440
10,475
10,558
42,605
123,770
188,952
254,1070
332,1070
396,1070
451,1070
492,1070
480,1070
492,1023
478,865
496,759
529,774
605,718
669,681
744,685
804,666
870,727
926,778
1004,759
1024,872
973,1038
923,1070
873,1070
810,1070
714,1070
596,1070
466,1070
415,1070
366,1070
336,1034
458,882
591,783
741,735
918,719
1081,694
1251,671
1403,690
1406,675
1401,784
1424,853
1475,874
1526,928
1583,977
1645,1070
1704,1070
1793,1070
1825,1070
1843,1070
1836,1070
1830,1070
1830,1018
1845,1029
1828,1022
1821,992
1792,1017
1782,969
1760,1048
1723,1037
1686,1021
1650,1003
1616,921
1587,876
1565,830
1531,815
1483,832
1413,839
1375,825
1322,855
1295,793
1247,799
1233,777
1283,764
1379,799
1436,760
1484,781
1453,806
1396,819
1321,796
1217,779
1070,775
945,793
837,720
778,757
677,728
561,679
438,670
333,590
244,577
145,618
48,594
46,624
65,663
140,682
245,792
350,795
429,822
541,810
640,816
724,833
695,782
562,696
386,626
243,573
76,498
10,456
10,428
10,452
10,425
10,431
10,396
10,467
10,454
10,384
10,365
10,440
95,549
269,608
399,630
574,729
722,836
799,888
765,833
760,821
735,831
695,828
650,791
632,746
693,703
831,717
960,746
1104,752
1253,747
1390,748
1514,729
1630,729
1665,723
1695,650
1706,643
1737,661
1761,645
1772,683
1764,690
1697,729
1504,750
1257,729
1012,682
763,679
539,651
270,648
97,639
69,647
132,691
231,736
343,771
423,883
490,915
549,894
575,912
601,869
584,834
543,848
513,795
518,820
542,817
577,827
585,837
579,855
609,857
635,879
653,875
652,885
579,828
498,802
416,818
324,762
235,692
129,676
35,633
10,673
10,719
10,685
10,685
10,713
10,688
10,737
10,715
10,693
10,730
10,722
10,703
10,741
10,763
37,760
155,615
366,769
567,989
729,1070
887,1070
1043,1070
1121,1070
1156,1070
1090,1070
1051,1070
1033,1070
1047,1070
1043,1070
1017,1070
999,1070
989,1070
994,1070
991,1070
985,1070
985,1070
996,1070
984,1070
946,1070
888,1070
847,1070
808,1070
780,1070
756,1070
765,1070
792,1070
818,1070
827,1070
838,1070
857,1070
878,1070
886,1070
908,1070
909,1070
938,1070
945,1070
943,1070
960,1070
995,1070
1015,1070
1058,1070
1095,1070
1145,1070
1183,1070
1198,1070
1235,1070
1280,1070
1334,1070
1388,1070
1430,1070
1485,1070
1549,1070
1577,1070
1595,1070
1604,1070
1610,1070
1620,1070
1633,1060
1630,984
1630,952
1643,889
1652,892
1654,924
1666,989
1670,1034
1712,1014
1711,1070
1721,1070
1673,1070
1613,1070
1540,1070
1471,1070
1376,1070
1292,1070
1210,1070
1198,1070
1223,1070
1253,1070
1289,1070
1324,1070
1380,1070
1431,1070
1446,1070
1447,1070
1436,1070
1423,1070
1416,1070
1407,1070
1378,1070
1371,1070
1358,1070
1342,1070
1310,1070
1295,1070
1280,1070
1281,1070
